"(No Title)"
	"2026-05-"	"9 10:34:37"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"  rev1_acc"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".Flex_Pend_Alu.Last_Run.rev1_acc.TIME"	".Flex_Pend_Alu.Last_Run.rev1_acc.Q"
1.410000e+00	4.447676e+00
1.420000e+00	4.019871e+00
1.430000e+00	3.560794e+00
1.440000e+00	3.072519e+00
1.450000e+00	2.557492e+00
1.460000e+00	2.018523e+00
1.470000e+00	1.458761e+00
1.480000e+00	8.816580e-01
1.490000e+00	2.909208e-01
1.500000e+00	-3.095485e-01
1.510000e+00	-9.157159e-01
1.520000e+00	-1.523484e+00
1.530000e+00	-2.128759e+00
1.540000e+00	-2.727515e+00
1.550000e+00	-3.315852e+00
1.560000e+00	-3.890040e+00
1.570000e+00	-4.446559e+00
1.580000e+00	-4.982123e+00
1.590000e+00	-5.493685e+00
1.600000e+00	-5.978447e+00
1.610000e+00	-6.433839e+00
1.620000e+00	-6.857503e+00
1.630000e+00	-7.247265e+00
1.640000e+00	-7.601102e+00
1.650000e+00	-7.917107e+00
1.660000e+00	-8.193456e+00
1.670000e+00	-8.428371e+00
1.680000e+00	-8.620097e+00
1.690000e+00	-8.766880e+00
1.700000e+00	-8.866953e+00
1.710000e+00	-8.918539e+00
1.720000e+00	-8.919863e+00
1.730000e+00	-8.869183e+00
1.740000e+00	-8.764834e+00
1.750000e+00	-8.605294e+00
1.760000e+00	-8.389269e+00
1.770000e+00	-8.115789e+00
1.780000e+00	-7.784327e+00
1.790000e+00	-7.394926e+00
1.800000e+00	-6.948325e+00
1.810000e+00	-6.446090e+00
1.820000e+00	-5.890724e+00
1.830000e+00	-5.285752e+00
1.840000e+00	-4.635765e+00
1.850000e+00	-3.946426e+00
1.860000e+00	-3.224404e+00
1.870000e+00	-2.477259e+00
1.880000e+00	-1.713263e+00
1.890000e+00	-9.411749e-01
1.900000e+00	-1.699704e-01
1.910000e+00	5.914409e-01
1.920000e+00	1.334501e+00
1.930000e+00	2.051268e+00
1.940000e+00	2.734639e+00
1.950000e+00	3.378525e+00
1.960000e+00	3.977960e+00
1.970000e+00	4.529155e+00
1.980000e+00	5.029487e+00
1.990000e+00	5.477439e+00
2.000000e+00	5.872507e+00
2.010000e+00	6.215071e+00
2.020000e+00	6.506258e+00
2.030000e+00	6.747796e+00
2.040000e+00	6.941873e+00
2.050000e+00	7.091005e+00
2.060000e+00	7.197924e+00
2.070000e+00	7.265471e+00
2.080000e+00	7.296522e+00
2.090000e+00	7.293915e+00
2.100000e+00	7.260404e+00
2.110000e+00	7.198618e+00
2.120000e+00	7.111041e+00
2.130000e+00	6.999995e+00
2.140000e+00	6.867630e+00
2.150000e+00	6.715925e+00
2.160000e+00	6.546695e+00
2.170000e+00	6.361592e+00
2.180000e+00	6.162120e+00
2.190000e+00	5.949643e+00
2.200000e+00	5.725402e+00
2.210000e+00	5.490524e+00
2.220000e+00	5.246038e+00
2.230000e+00	4.992891e+00
2.240000e+00	4.731954e+00
2.250000e+00	4.464044e+00
2.260000e+00	4.189932e+00
2.270000e+00	3.910352e+00
2.280000e+00	3.626018e+00
2.290000e+00	3.337630e+00
2.300000e+00	3.045885e+00
2.310000e+00	2.751485e+00
2.320000e+00	2.455143e+00
2.330000e+00	2.157588e+00
2.340000e+00	1.859572e+00
2.350000e+00	1.561873e+00
2.360000e+00	1.265291e+00
2.370000e+00	9.706577e-01
2.380000e+00	6.788263e-01
2.390000e+00	3.906755e-01
2.400000e+00	1.071037e-01
2.410000e+00	-1.709747e-01
2.420000e+00	-4.426347e-01
2.430000e+00	-7.069457e-01
2.440000e+00	-9.629767e-01
2.450000e+00	-1.209806e+00
2.460000e+00	-1.446520e+00
2.470000e+00	-1.672227e+00
2.480000e+00	-1.886056e+00
2.490000e+00	-2.087168e+00
2.500000e+00	-2.274754e+00
2.510000e+00	-2.448042e+00
2.520000e+00	-2.606300e+00
2.530000e+00	-2.748841e+00
2.540000e+00	-2.875021e+00
2.550000e+00	-2.984245e+00
2.560000e+00	-3.075966e+00
2.570000e+00	-3.149693e+00
2.580000e+00	-3.204988e+00
2.590000e+00	-3.241472e+00
2.600000e+00	-3.258826e+00
2.610000e+00	-3.256800e+00
2.620000e+00	-3.235214e+00
2.630000e+00	-3.193963e+00
2.640000e+00	-3.133028e+00
2.650000e+00	-3.052478e+00
2.660000e+00	-2.952480e+00
2.670000e+00	-2.833305e+00
2.680000e+00	-2.695337e+00
2.690000e+00	-2.539078e+00
2.700000e+00	-2.365153e+00
2.710000e+00	-2.174320e+00
2.720000e+00	-1.967469e+00
2.730000e+00	-1.745626e+00
2.740000e+00	-1.509955e+00
2.750000e+00	-1.261750e+00
2.760000e+00	-1.002437e+00
2.770000e+00	-7.335663e-01
2.780000e+00	-4.567987e-01
2.790000e+00	-1.738994e-01
2.800000e+00	1.132790e-01
2.810000e+00	4.028093e-01
2.820000e+00	6.927091e-01
2.830000e+00	9.809570e-01
2.840000e+00	1.265513e+00
2.850000e+00	1.544335e+00
2.860000e+00	1.815403e+00
2.870000e+00	2.076733e+00
2.880000e+00	2.326395e+00
2.890000e+00	2.562537e+00
2.900000e+00	2.783391e+00
2.910000e+00	2.987295e+00
2.920000e+00	3.172704e+00
2.930000e+00	3.338204e+00
2.940000e+00	3.482518e+00
2.950000e+00	3.604524e+00
2.960000e+00	3.703258e+00
2.970000e+00	3.777927e+00
2.980000e+00	3.827915e+00
2.990000e+00	3.852789e+00
3.000000e+00	3.852312e+00
3.010000e+00	3.826443e+00
3.020000e+00	3.775345e+00
3.030000e+00	3.699392e+00
3.040000e+00	3.599168e+00
3.050000e+00	3.475473e+00
3.060000e+00	3.329316e+00
3.070000e+00	3.161918e+00
3.080000e+00	2.974698e+00
3.090000e+00	2.769268e+00
3.100000e+00	2.547415e+00
3.110000e+00	2.311081e+00
3.120000e+00	2.062346e+00
3.130000e+00	1.803393e+00
3.140000e+00	1.536487e+00
3.150000e+00	1.263934e+00
3.160000e+00	9.880517e-01
3.170000e+00	7.111345e-01
3.180000e+00	4.354159e-01
3.190000e+00	1.630369e-01
3.200000e+00	-1.039859e-01
3.210000e+00	-3.637872e-01
3.220000e+00	-6.146766e-01
3.230000e+00	-8.551590e-01
3.240000e+00	-1.083945e+00
3.250000e+00	-1.299961e+00
3.260000e+00	-1.502355e+00
3.270000e+00	-1.690488e+00
3.280000e+00	-1.863935e+00
3.290000e+00	-2.022472e+00
3.300000e+00	-2.166061e+00
3.310000e+00	-2.294840e+00
3.320000e+00	-2.409098e+00
3.330000e+00	-2.509263e+00
3.340000e+00	-2.595881e+00
3.350000e+00	-2.669597e+00
3.360000e+00	-2.731137e+00
3.370000e+00	-2.781288e+00
3.380000e+00	-2.820886e+00
3.390000e+00	-2.850798e+00
3.400000e+00	-2.871908e+00
3.410000e+00	-2.885105e+00
3.420000e+00	-2.891272e+00
3.430000e+00	-2.891278e+00
3.440000e+00	-2.885965e+00
3.450000e+00	-2.876146e+00
3.460000e+00	-2.862597e+00
3.470000e+00	-2.846048e+00
3.480000e+00	-2.827186e+00
3.490000e+00	-2.806647e+00
3.500000e+00	-2.785011e+00
3.510000e+00	-2.762807e+00
3.520000e+00	-2.740504e+00
3.530000e+00	-2.718513e+00
3.540000e+00	-2.697187e+00
3.550000e+00	-2.676817e+00
3.560000e+00	-2.657636e+00
3.570000e+00	-2.639815e+00
3.580000e+00	-2.623464e+00
3.590000e+00	-2.608634e+00
3.600000e+00	-2.595314e+00
3.610000e+00	-2.583436e+00
3.620000e+00	-2.572872e+00
3.630000e+00	-2.563436e+00
3.640000e+00	-2.554884e+00
3.650000e+00	-2.546920e+00
3.660000e+00	-2.539191e+00
3.670000e+00	-2.531293e+00
3.680000e+00	-2.522773e+00
3.690000e+00	-2.513131e+00
3.700000e+00	-2.501823e+00
3.710000e+00	-2.488266e+00
3.720000e+00	-2.471840e+00
3.730000e+00	-2.451895e+00
3.740000e+00	-2.427758e+00
3.750000e+00	-2.398735e+00
3.760000e+00	-2.364122e+00
3.770000e+00	-2.323215e+00
3.780000e+00	-2.275313e+00
3.790000e+00	-2.219734e+00
3.800000e+00	-2.155825e+00
3.810000e+00	-2.082967e+00
3.820000e+00	-2.000602e+00
3.830000e+00	-1.908229e+00
3.840000e+00	-1.805433e+00
3.850000e+00	-1.691886e+00
3.860000e+00	-1.567369e+00
3.870000e+00	-1.431780e+00
3.880000e+00	-1.285152e+00
3.890000e+00	-1.127654e+00
3.900000e+00	-9.596098e-01
3.910000e+00	-7.814985e-01
3.920000e+00	-5.939608e-01
3.930000e+00	-3.978020e-01
3.940000e+00	-1.939856e-01
3.950000e+00	1.636758e-02
3.960000e+00	2.319908e-01
3.970000e+00	4.514829e-01
3.980000e+00	6.733237e-01
3.990000e+00	8.958926e-01
4.000000e+00	1.117489e+00
4.010000e+00	1.336357e+00
4.020000e+00	1.550706e+00
4.030000e+00	1.758740e+00
4.040000e+00	1.958680e+00
4.050000e+00	2.148787e+00
4.060000e+00	2.327390e+00
4.070000e+00	2.492904e+00
4.080000e+00	2.643848e+00
4.090000e+00	2.778867e+00
4.100000e+00	2.896745e+00
4.110000e+00	2.996414e+00
4.120000e+00	3.076969e+00
4.130000e+00	3.137669e+00
4.140000e+00	3.177948e+00
4.150000e+00	3.197413e+00
4.160000e+00	3.195850e+00
4.170000e+00	3.173217e+00
4.180000e+00	3.129647e+00
4.190000e+00	3.065443e+00
4.200000e+00	2.981071e+00
4.210000e+00	2.877160e+00
4.220000e+00	2.754488e+00
4.230000e+00	2.613984e+00
4.240000e+00	2.456706e+00
4.250000e+00	2.283843e+00
4.260000e+00	2.096700e+00
4.270000e+00	1.896683e+00
4.280000e+00	1.685294e+00
4.290000e+00	1.464108e+00
4.300000e+00	1.234763e+00
4.310000e+00	9.989489e-01
4.320000e+00	7.583816e-01
4.330000e+00	5.147955e-01
4.340000e+00	2.699229e-01
4.350000e+00	2.547838e-02
4.360000e+00	-2.168551e-01
4.370000e+00	-4.554442e-01
4.380000e+00	-6.887157e-01
4.390000e+00	-9.151712e-01
4.400000e+00	-1.133398e+00
4.410000e+00	-1.342077e+00
4.420000e+00	-1.539991e+00
4.430000e+00	-1.726033e+00
4.440000e+00	-1.899203e+00
4.450000e+00	-2.058621e+00
4.460000e+00	-2.203515e+00
4.470000e+00	-2.333231e+00
4.480000e+00	-2.447221e+00
4.490000e+00	-2.545048e+00
4.500000e+00	-2.626375e+00
4.510000e+00	-2.690964e+00
4.520000e+00	-2.738668e+00
4.530000e+00	-2.769427e+00
4.540000e+00	-2.783260e+00
4.550000e+00	-2.780262e+00
4.560000e+00	-2.760597e+00
4.570000e+00	-2.724490e+00
4.580000e+00	-2.672229e+00
4.590000e+00	-2.604153e+00
4.600000e+00	-2.520652e+00
4.610000e+00	-2.422165e+00
4.620000e+00	-2.309169e+00
4.630000e+00	-2.182185e+00
4.640000e+00	-2.041766e+00
4.650000e+00	-1.888505e+00
4.660000e+00	-1.723017e+00
4.670000e+00	-1.545951e+00
4.680000e+00	-1.357976e+00
4.690000e+00	-1.159782e+00
4.700000e+00	-9.520756e-01
4.710000e+00	-7.355776e-01
4.720000e+00	-5.110172e-01
4.730000e+00	-2.791283e-01
4.740000e+00	-4.064682e-02
4.750000e+00	2.036932e-01
4.760000e+00	4.531639e-01
4.770000e+00	7.070458e-01
4.780000e+00	9.646302e-01
4.790000e+00	1.225222e+00
4.800000e+00	1.488141e+00
4.810000e+00	1.752721e+00
4.820000e+00	2.018310e+00
4.830000e+00	2.284271e+00
4.840000e+00	2.549976e+00
4.850000e+00	2.814806e+00
4.860000e+00	3.078149e+00
4.870000e+00	3.339386e+00
4.880000e+00	3.597897e+00
4.890000e+00	3.853046e+00
4.900000e+00	4.104178e+00
4.910000e+00	4.350609e+00
4.920000e+00	4.591615e+00
4.930000e+00	4.826428e+00
4.940000e+00	5.054222e+00
4.950000e+00	5.274104e+00
4.960000e+00	5.485101e+00
4.970000e+00	5.686153e+00
4.980000e+00	5.876098e+00
4.990000e+00	6.053663e+00
5.000000e+00	6.217456e+00
5.010000e+00	6.365952e+00
5.020000e+00	6.497487e+00
5.030000e+00	6.610255e+00
5.040000e+00	6.702298e+00
5.050000e+00	6.771516e+00
5.060000e+00	6.815665e+00
5.070000e+00	6.832371e+00
5.080000e+00	6.819155e+00
5.090000e+00	6.773452e+00
5.100000e+00	6.692659e+00
5.110000e+00	6.574184e+00
5.120000e+00	6.415513e+00
5.130000e+00	6.214286e+00
5.140000e+00	5.968394e+00
5.150000e+00	5.676085e+00
5.160000e+00	5.336075e+00
5.170000e+00	4.947676e+00
5.180000e+00	4.510911e+00
5.190000e+00	4.026630e+00
5.200000e+00	3.496605e+00
5.210000e+00	2.923600e+00
5.220000e+00	2.311401e+00
5.230000e+00	1.664808e+00
5.240000e+00	9.895763e-01
5.250000e+00	2.923027e-01
5.260000e+00	-4.197303e-01
5.270000e+00	-1.138754e+00
5.280000e+00	-1.856742e+00
5.290000e+00	-2.565648e+00
5.300000e+00	-3.257649e+00
5.310000e+00	-3.925362e+00
5.320000e+00	-4.562034e+00
5.330000e+00	-5.161685e+00
5.340000e+00	-5.719208e+00
5.350000e+00	-6.230418e+00
5.360000e+00	-6.692048e+00
5.370000e+00	-7.101722e+00
5.380000e+00	-7.457874e+00
5.390000e+00	-7.759666e+00
5.400000e+00	-8.006882e+00
5.410000e+00	-8.199820e+00
5.420000e+00	-8.339189e+00
5.430000e+00	-8.426014e+00
5.440000e+00	-8.461550e+00
5.450000e+00	-8.447216e+00
5.460000e+00	-8.384538e+00
5.470000e+00	-8.275111e+00
5.480000e+00	-8.120577e+00
5.490000e+00	-7.922609e+00
5.500000e+00	-7.682920e+00
5.510000e+00	-7.403262e+00
5.520000e+00	-7.085453e+00
5.530000e+00	-6.731395e+00
5.540000e+00	-6.343102e+00
5.550000e+00	-5.922729e+00
5.560000e+00	-5.472594e+00
5.570000e+00	-4.995207e+00
5.580000e+00	-4.493283e+00
5.590000e+00	-3.969753e+00
5.600000e+00	-3.427765e+00
5.610000e+00	-2.870679e+00
5.620000e+00	-2.302043e+00
5.630000e+00	-1.725563e+00
5.640000e+00	-1.145068e+00
5.650000e+00	-5.644549e-01
5.660000e+00	1.236298e-02
5.670000e+00	5.815178e-01
5.680000e+00	1.139243e+00
5.690000e+00	1.681939e+00
5.700000e+00	2.206223e+00
5.710000e+00	2.708973e+00
5.720000e+00	3.187372e+00
5.730000e+00	3.638929e+00
5.740000e+00	4.061492e+00
5.750000e+00	4.453255e+00
5.760000e+00	4.812750e+00
5.770000e+00	5.138822e+00
5.780000e+00	5.430612e+00
5.790000e+00	5.687518e+00
5.800000e+00	5.909163e+00
5.810000e+00	6.095358e+00
5.820000e+00	6.246060e+00
5.830000e+00	6.361344e+00
5.840000e+00	6.441368e+00
5.850000e+00	6.486347e+00
5.860000e+00	6.496534e+00
5.870000e+00	6.472207e+00
5.880000e+00	6.413662e+00
5.890000e+00	6.321214e+00
5.900000e+00	6.195205e+00
5.910000e+00	6.036014e+00
5.920000e+00	5.844084e+00
5.930000e+00	5.619935e+00
5.940000e+00	5.364198e+00
5.950000e+00	5.077636e+00
5.960000e+00	4.761173e+00
5.970000e+00	4.415918e+00
5.980000e+00	4.043181e+00
5.990000e+00	3.644493e+00
6.000000e+00	3.221602e+00
6.010000e+00	2.776479e+00
6.020000e+00	2.311302e+00
6.030000e+00	1.828433e+00
6.040000e+00	1.330391e+00
6.050000e+00	8.198156e-01
6.060000e+00	2.994219e-01
6.070000e+00	-2.280441e-01
6.080000e+00	-7.598514e-01
6.090000e+00	-1.293332e+00
6.100000e+00	-1.825919e+00
6.110000e+00	-2.355186e+00
6.120000e+00	-2.878873e+00
6.130000e+00	-3.394908e+00
6.140000e+00	-3.901417e+00
6.150000e+00	-4.396729e+00
6.160000e+00	-4.879365e+00
6.170000e+00	-5.348029e+00
6.180000e+00	-5.801584e+00
6.190000e+00	-6.239025e+00
6.200000e+00	-6.659451e+00
6.210000e+00	-7.062026e+00
6.220000e+00	-7.445946e+00
6.230000e+00	-7.810397e+00
6.240000e+00	-8.154517e+00
6.250000e+00	-8.477356e+00
6.260000e+00	-8.777832e+00
6.270000e+00	-9.054696e+00
6.280000e+00	-9.306487e+00
6.290000e+00	-9.531501e+00
6.300000e+00	-9.727751e+00
6.310000e+00	-9.892933e+00
6.320000e+00	-1.002440e+01
6.330000e+00	-1.011915e+01
6.340000e+00	-1.017378e+01
6.350000e+00	-1.018456e+01
6.360000e+00	-1.014738e+01
6.370000e+00	-1.005782e+01
6.380000e+00	-9.911249e+00
6.390000e+00	-9.702908e+00
6.400000e+00	-9.428071e+00
6.410000e+00	-9.082245e+00
6.420000e+00	-8.661413e+00
6.430000e+00	-8.162324e+00
6.440000e+00	-7.582814e+00
6.450000e+00	-6.922152e+00
6.460000e+00	-6.181367e+00
6.470000e+00	-5.363545e+00
6.480000e+00	-4.474046e+00
6.490000e+00	-3.520599e+00
6.500000e+00	-2.513264e+00
6.510000e+00	-1.464212e+00
6.520000e+00	-3.873462e-01
6.530000e+00	7.022338e-01
6.540000e+00	1.788870e+00
6.550000e+00	2.857037e+00
6.560000e+00	3.892020e+00
6.570000e+00	4.880512e+00
6.580000e+00	5.811077e+00
6.590000e+00	6.674463e+00
6.600000e+00	7.463734e+00
6.610000e+00	8.174242e+00
6.620000e+00	8.803480e+00
6.630000e+00	9.350812e+00
6.640000e+00	9.817171e+00
6.650000e+00	1.020472e+01
6.660000e+00	1.051651e+01
6.670000e+00	1.075618e+01
6.680000e+00	1.092773e+01
6.690000e+00	1.103522e+01
6.700000e+00	1.108267e+01
6.710000e+00	1.107393e+01
6.720000e+00	1.101255e+01
6.730000e+00	1.090176e+01
6.740000e+00	1.074444e+01
6.750000e+00	1.054314e+01
6.760000e+00	1.030004e+01
6.770000e+00	1.001703e+01
6.780000e+00	9.695763e+00
6.790000e+00	9.337647e+00
6.800000e+00	8.943957e+00
6.810000e+00	8.515874e+00
6.820000e+00	8.054556e+00
6.830000e+00	7.561206e+00
6.840000e+00	7.037139e+00
6.850000e+00	6.483851e+00
6.860000e+00	5.903077e+00
6.870000e+00	5.296847e+00
6.880000e+00	4.667531e+00
6.890000e+00	4.017868e+00
6.900000e+00	3.350980e+00
6.910000e+00	2.670369e+00
6.920000e+00	1.979892e+00
6.930000e+00	1.283718e+00
6.940000e+00	5.862593e-01
6.950000e+00	-1.079020e-01
6.960000e+00	-7.941126e-01
6.970000e+00	-1.467748e+00
6.980000e+00	-2.124313e+00
6.990000e+00	-2.759545e+00
7.000000e+00	-3.369498e+00
7.010000e+00	-3.950617e+00
7.020000e+00	-4.499793e+00
7.030000e+00	-5.014393e+00
7.040000e+00	-5.492272e+00
7.050000e+00	-5.931763e+00
7.060000e+00	-6.331643e+00
7.070000e+00	-6.691095e+00
7.080000e+00	-7.009642e+00
7.090000e+00	-7.287092e+00
7.100000e+00	-7.523462e+00
7.110000e+00	-7.718917e+00
7.120000e+00	-7.873706e+00
7.130000e+00	-7.988104e+00
7.140000e+00	-8.062365e+00
7.150000e+00	-8.096691e+00
7.160000e+00	-8.091199e+00
7.170000e+00	-8.045917e+00
7.180000e+00	-7.960782e+00
7.190000e+00	-7.835652e+00
7.200000e+00	-7.670340e+00
7.210000e+00	-7.464641e+00
7.220000e+00	-7.218392e+00
7.230000e+00	-6.931523e+00
7.240000e+00	-6.604118e+00
7.250000e+00	-6.236486e+00
7.260000e+00	-5.829222e+00
7.270000e+00	-5.383272e+00
7.280000e+00	-4.899981e+00
7.290000e+00	-4.381138e+00
7.300000e+00	-3.828995e+00
7.310000e+00	-3.246277e+00
7.320000e+00	-2.636156e+00
7.330000e+00	-2.002224e+00
7.340000e+00	-1.348425e+00
7.350000e+00	-6.789823e-01
7.360000e+00	1.691345e-03
7.370000e+00	6.890943e-01
7.380000e+00	1.378736e+00
7.390000e+00	2.066234e+00
7.400000e+00	2.747402e+00
7.410000e+00	3.418325e+00
7.420000e+00	4.075415e+00
7.430000e+00	4.715447e+00
7.440000e+00	5.335579e+00
7.450000e+00	5.933348e+00
7.460000e+00	6.506650e+00
7.470000e+00	7.053706e+00
7.480000e+00	7.573018e+00
7.490000e+00	8.063308e+00
7.500000e+00	8.523458e+00
7.510000e+00	8.952447e+00
7.520000e+00	9.349276e+00
7.530000e+00	9.712907e+00
7.540000e+00	1.004219e+01
7.550000e+00	1.033582e+01
7.560000e+00	1.059225e+01
7.570000e+00	1.080964e+01
7.580000e+00	1.098585e+01
7.590000e+00	1.111834e+01
7.600000e+00	1.120421e+01
7.610000e+00	1.124014e+01
7.620000e+00	1.122241e+01
7.630000e+00	1.114697e+01
7.640000e+00	1.100945e+01
7.650000e+00	1.080532e+01
7.660000e+00	1.053002e+01
7.670000e+00	1.017916e+01
7.680000e+00	9.748769e+00
7.690000e+00	9.235633e+00
7.700000e+00	8.637607e+00
7.710000e+00	7.954006e+00
7.720000e+00	7.185970e+00
7.730000e+00	6.336792e+00
7.740000e+00	5.412174e+00
7.750000e+00	4.420348e+00
7.760000e+00	3.372047e+00
7.770000e+00	2.280279e+00
7.780000e+00	1.159920e+00
7.790000e+00	2.713040e-02
7.800000e+00	-1.101353e+00
7.810000e+00	-2.208981e+00
7.820000e+00	-3.280140e+00
7.830000e+00	-4.300815e+00
7.840000e+00	-5.259101e+00
7.850000e+00	-6.145537e+00
7.860000e+00	-6.953241e+00
7.870000e+00	-7.677865e+00
7.880000e+00	-8.317412e+00
7.890000e+00	-8.871932e+00
7.900000e+00	-9.343171e+00
7.910000e+00	-9.734188e+00
7.920000e+00	-1.004899e+01
7.930000e+00	-1.029218e+01
7.940000e+00	-1.046870e+01
7.950000e+00	-1.058358e+01
7.960000e+00	-1.064173e+01
7.970000e+00	-1.064786e+01
7.980000e+00	-1.060634e+01
7.990000e+00	-1.052117e+01
8.000000e+00	-1.039594e+01
8.010000e+00	-1.023383e+01
8.020000e+00	-1.003762e+01
8.030000e+00	-9.809709e+00
8.040000e+00	-9.552156e+00
8.050000e+00	-9.266700e+00
8.060000e+00	-8.954809e+00
8.070000e+00	-8.617728e+00
8.080000e+00	-8.256517e+00
8.090000e+00	-7.872103e+00
8.100000e+00	-7.465326e+00
8.110000e+00	-7.036984e+00
8.120000e+00	-6.587886e+00
8.130000e+00	-6.118896e+00
8.140000e+00	-5.630976e+00
8.150000e+00	-5.125232e+00
8.160000e+00	-4.602948e+00
8.170000e+00	-4.065619e+00
8.180000e+00	-3.514977e+00
8.190000e+00	-2.953002e+00
8.200000e+00	-2.381930e+00
8.210000e+00	-1.804247e+00
8.220000e+00	-1.222664e+00
8.230000e+00	-6.400963e-01
8.240000e+00	-5.961587e-02
8.250000e+00	5.155969e-01
